year,quarter,date,assets,nii,credit_loss_allowances,card_interchange_fees,earnings_life_insurance,atm_fees,check_printing_fees,fiduciary_activities,sale_mutual_funds,insurance_commissions,investment_banking_fees,net_chage_fair_value,ng_assets_fv,ng_credit_derivative,ng_sale_loans,ng_other_assets,ng_other_real_estate,net_sec_income,net_servicing_fees,res_mortgages_closed,res_mortgages_open,other_adj_equity,other_nii,rent_other_real_estate,safe_deposit_rent,service_charges,total_tr,tr_comm,tr_credit,tr_equity,tr_foreign_ex,int_rt_exp,vc_rev,pca_priv_ewma_iss_nonvc,pca_piv_eq_iss_nonvc,pca_priv_place_fin_lp_sdc,pca_priv_place_fin_sdc,pca_priv_place_sdc_nonfin,pca_total_iss,pca_priv_vc_pwc,pca_cash_val_ann_dom_merg,pca_cash_val_comp_dom_merg,pca_liab_val_comp_dom_merg,pca_stock_val_comp_dom_merg,pca_cash_val_for_comp_merg,pca_liab_comp_for_merg,pca_comp_for_merg,pca_stock_val_comp_for_merg,US GDP,pca_baltic_dry,euro_area_gdp,jp_gdp,gb_gdp,mx_gdp,la_gdp,pca_gsci,pca_msci,pca_hhub_nat_gas,pca_brent_crude,pca_nf_junk_iss,pca_nf_unrated_iss,pca_fin_inv_iss,pca_fin_junk_iss,pca_fin_unrated_iss,pca_iss_dom_mfg,pca_iss_dom_elec,pca_iss_dom_trans,pca_iss_dom_tele,pca_iss_dom_fin,pca_nf_for_us_corp_iss,pca_fin_for_us_corp_iss,pca_3mo_tr_yield,pca_10yr_tr_yield,pca_us_nat_gas,pca_bbb10yr,pca_vix,pca_sp500,pca_us_ipo,pca_us_dpi,pca_us_dpi_nom,pca_us_ur,pca_us_inflation,pca_us_corp,pca_us_mort,pca_us_hpi,pca_us_cre
2006,4,06Q4,9708826761,0.00065128,0.000410211,,1.73E-05,-1.66E-07,7.86E-07,#REF!,0.000331346,0.00110897,0.001192872,,,,,0.000128642,0.000217859,5.80E-06,0.000541251,0.000579746,,,8.30E-05,0.001453981,1.42E-05,2.73E-07,0.007247501,0.000569139,4.21E-05,,0.000200829,0.000145711,0.000177324,-0.02468531,-0.291344426,,,0.250895599,0.015130848,0.205532326,-0.286355685,-0.196178604,-0.39070443,-0.472190821,0.681095406,-0.946666667,-0.459376597,-0.92279276,2.746042868,-0.570135747,4.233623248,5.414056193,3.835435635,1.80796,6.05504,0.079465006,0.011037124,0.363636364,0.135036496,-0.246287372,0.806019797,0.048806847,-0.502104341,0.055925911,-0.000125199,-0.269896051,0.283660548,0.789733008,0.060903165,-0.166744004,-0.043973125,0.017229954,0.010799136,0.031788793,-0.002620944,0.549329048,0.025740702,-0.3375,-0.659978505,0.109391567,0.015037594,-3.440559158,-0.002620723,-0.001236247,-0.007821865,0.055148173
2007,1,07Q1,10073614208,0.000621064,0.000367188,,2.91E-05,6.96E-06,7.93E-07,#REF!,0.000364469,0.001021916,0.001290707,#REF!,,-2.75E-06,1.29E-06,9.02E-05,8.30E-05,-1.75E-06,0.000408753,0.000346272,6.16E-05,,-0.000246612,0.001529522,1.19E-05,2.50E-07,0.007044934,0.000861894,3.37E-05,6.64E-05,0.000210093,0.000183095,0.000368662,0.241301873,1.126702447,,,-0.611946405,0.163789999,-0.02708111,0.50949424,0.00613957,0.359952324,-0.716427501,1.087435628,113.05,1.375515123,1.861244019,0.543500358,-0.520743034,3.302473412,4.136057205,4.609670017,3.08055,8.2911,0.044946701,0.043038062,-0.152,0.067962584,0.219310323,0.786680657,0.019330258,1.554070744,-0.005053373,0.240289588,0.99967108,1.085612797,-0.589855346,0.094092799,0.420413683,0.285224151,-0.047557003,0.035612536,0.025065274,0.031437097,-0.037697392,0.051107753,0.150943396,-0.670696304,-0.300107259,0,0.157835985,0.03143749,0.035152865,-0.022044372,0.035562701
2007,2,07Q2,10488757102,0.000644831,0.000361235,,2.04E-05,1.17E-05,7.75E-07,#REF!,0.000370067,0.000999833,0.001341505,#REF!,,-1.96E-06,1.11E-05,8.68E-05,0.000141186,-1.83E-06,0.000438997,0.000413284,9.68E-05,,0.000184433,0.001537284,1.53E-05,2.77E-07,0.007181772,0.000686908,3.03E-05,7.49E-05,0.000200769,0.000117485,0.000263507,0.019057465,-0.32021206,,,2.00843437,0.052746831,0.067324832,-0.419530493,0.325786767,-0.545135846,-0.302870091,-0.135029541,-0.651468654,-0.2577473,-0.772575251,3.646592045,3.156330749,1.817063251,0.1936681,5.027581441,7.24077,4.98844,0.116487785,-0.031844295,-0.034591195,0.091966607,-0.887382391,-0.617263742,-0.14248709,-0.922260152,-0.546178485,-0.175434249,-0.219806094,-0.410155996,0.006108053,-0.494709844,-0.119524754,-0.615644513,-0.092339261,-0.024071527,-0.120224147,0.03799765,0.632080514,-0.005152973,-0.327868852,1.650396145,-0.056644541,0.037037037,-0.445241396,0.037996267,0.01135956,-0.029509662,0.067395309
2007,3,07Q3,10947826240,0.000637331,0.000373847,,4.11E-05,9.42E-06,7.24E-07,#REF!,0.000337032,0.000958962,0.001091236,#REF!,,1.95E-05,7.41E-06,-0.000122553,0.00016989,-6.19E-06,0.000416849,0.000312828,5.47E-05,,0.000615302,0.001157124,1.18E-05,2.15E-07,0.004984488,-0.000338001,-6.84E-05,-0.000371039,-0.000131723,0.000207927,2.52E-05,0.236623829,0.843089975,,,0.200411775,0.208782727,0.039182939,-0.542428198,0.884791309,0.003853565,1.919826652,-0.201396973,-0.729559748,-0.07075851,4,2.955421461,1.980727386,2.549556024,-1.352473879,4.802664372,0.86232,4.33223,0.117261458,-0.053949904,0.166123779,0.184358942,4.827178904,1.518772445,-0.243348871,1.827370535,-0.449690021,0.110599355,0.612293087,-0.645651334,0.006527926,-0.316329494,0.011539049,-0.480310699,-0.214770158,-0.099365751,0.106543138,-0.025504492,0.008433347,0.004218659,1.073170732,0.403176909,0.694135616,0.028571428,0.955089124,-0.025503712,-0.053085836,-0.030647419,0.009025537
2007,4,07Q4,11002466130,0.000668042,0.000400075,,-2.18E-05,8.96E-06,6.95E-07,#REF!,0.000387801,0.000996672,0.001234264,#REF!,,3.55E-05,1.35E-05,-7.70E-05,0.000132502,-1.43E-05,0.000374334,0.000275686,3.14E-05,,1.07E-05,0.001487794,1.26E-05,2.52E-07,0.003394348,-0.002606162,8.03E-05,-0.00182181,-1.68E-05,0.000206119,-0.001052987,-0.06283747,-0.524376165,,,-0.803671131,-0.087657023,-0.02760539,0.079274506,-0.783457202,1.113243762,-0.291280148,0.076166181,0.930232558,-0.067781944,-0.711764706,1.702907574,-0.157263531,1.737632686,3.712766512,0.742536342,2.91836,8.36353,0.096268253,-0.165239803,0.372905028,0.058835979,-0.769573181,-0.849837978,-0.077221441,-0.77797989,-0.839512748,-0.332704616,-0.457610401,3.314475528,0.879329131,-0.359155854,-0.536702036,-0.007984217,-0.398272553,-0.140062598,0.257456829,0.026086297,0.03698944,-0.096998616,-0.682352941,1.650628931,0.532988855,0.041666667,-0.124863698,0.026085974,-0.049069797,-0.034255287,-0.025093119
2008,1,08Q1,11507334249,0.000614519,0.000385603,0.000248051,4.19E-05,1.96E-05,6.78E-07,#REF!,0.000373537,0.000992599,0.001111362,#REF!,-0.00019606,7.58E-05,1.77E-05,-0.000130932,-5.22E-05,-2.02E-05,0.000213274,0.000258487,-3.30E-05,1.24E-07,-0.000311028,0.001671325,7.50E-06,2.17E-07,0.004403181,-0.001061371,8.95E-05,-0.00096934,-1.85E-05,0.000259322,-0.000422342,0.041613452,0.460174964,,,-0.080855019,0.030923239,-0.0372122,0.362160121,-0.128881625,-0.9373297,-0.02565445,-0.397223163,-0.373493976,-0.415841584,-0.714285714,-1.763043649,0.131419379,2.077145479,2.71330191,0.343138192,3.05711,6.05744,0.289874572,-0.018967937,0.340793489,0.394663202,2.167767484,2.228355632,0.362910631,3.551433773,0.451715259,0.707503161,0.63017992,-0.369001648,0.393436174,0.226434405,3.107899738,-0.19868959,-0.208931419,0.060964513,0.214731586,0.046905052,-0.038151408,0.015522659,-0.37037037,0.392564233,0.311528416,0.066666667,0.225245678,0.046905526,0.051601891,-0.04489185,-0.045551862
2008,2,08Q2,11246050742,0.000690656,0.000350502,0.00027762,4.72E-05,2.66E-05,6.85E-07,#REF!,0.000380031,0.001032508,0.00115218,#REF!,0.000457036,-4.10E-05,-1.26E-05,2.54E-05,9.17E-05,-1.86E-05,0.000134241,0.00042481,-8.21E-05,1.58E-06,4.57E-05,0.001454263,1.16E-05,2.34E-07,0.005045771,-0.000725107,4.96E-05,-0.000636887,3.90E-05,0.000167141,-0.000343505,0.089500884,0.212655662,,,-0.354499494,0.070141617,-0.050574409,0.079844746,0.476547842,15.8115942,-0.125201505,0.460674157,1.25,0.509004237,1.357142857,1.322055519,0.036202559,-1.437567268,-5.173205031,-3.57996537,-1.29303,5.83307,-0.278821525,-0.054075468,-0.455235205,-0.301397349,-0.784669462,-0.374339915,-0.7621533,-0.895244762,-0.176396288,-0.625861553,-0.495844302,-0.585038034,-0.696242471,-0.624294601,-0.704606533,-0.333346019,-0.080645161,-0.006003431,-0.119218911,0.051486556,0.506610799,-0.087201153,-0.470588235,-2.07312188,-1.370259212,0.125,0.1891302,0.051485706,0.017730054,-0.041336477,0.019709175
2008,3,08Q3,12241046779,0.000648139,0.000299907,0.00024835,1.42E-05,2.18E-05,5.92E-07,#REF!,0.000322334,0.000652516,0.000977124,#REF!,-0.000344899,6.89E-05,2.25E-05,-1.35E-06,1.65E-06,-2.22E-05,0.000119933,0.000321347,-2.22E-05,3.02E-06,0.001329486,0.001539281,6.68E-06,2.16E-07,0.004096319,-0.000727614,2.28E-05,-0.00034978,-4.41E-05,0.000226477,-0.000583415,-0.120614739,-0.584782893,,,1.71773183,-0.121080719,-0.206815021,-0.685365854,-0.074786713,-0.932758621,0.005528256,1.604230769,1.393162393,1.609336609,1.901515152,-3.661257655,-0.337344311,-2.365145324,-3.671037353,-6.880660089,-0.32821,5.48565,-0.439058884,-0.213578567,-0.215877437,-0.572161247,-0.719151671,-0.826923077,0.691740957,-0.83150358,-0.828106465,0.468734572,0.115509366,0.225167693,0.923554831,0.373987563,-0.337007263,-0.107108781,-0.800438596,-0.157894737,-0.346168806,0.304554082,0.730736269,-0.271595227,-0.888888889,-0.973925458,0.19181408,0.144444445,-2.409483455,0.304553257,-0.082934609,-0.048768695,-0.060427563
2008,4,08Q4,11400458753,0.000729923,0.00034951,0.000258513,5.16E-05,2.42E-05,6.56E-07,#REF!,0.000335476,0.000900378,0.000953743,#REF!,-0.001997499,0.000268002,4.07E-05,-8.11E-05,-0.000177503,-3.89E-05,0.000138779,-2.70E-05,-0.000225184,5.47E-06,-4.89E-05,0.001771795,7.55E-06,2.49E-07,0.002314406,-0.002343512,6.27E-05,-0.001313646,-0.000166746,0.000433468,-0.001359564,-0.198716278,-0.651445046,,,-0.518616715,-0.222078077,-0.404874627,1.98123215,-0.692956641,0.782051282,-0.936469151,-0.215330084,0.142857143,-0.235942965,-0.877284595,-8.890118354,-0.141764893,-6.620140285,-12.44177053,-8.081280782,-5.7337,-12.42068,0.027188861,-0.083890533,-0.362344583,0.140973388,6.382684973,1.421604938,0.311339954,-1,-0.343179166,2.814040446,0.960096772,1.052274347,0.421720554,0.329488427,2.964243133,1.110563618,-0.285714286,-0.158811475,-0.305175491,-0.045135132,-0.299406368,-0.114379423,4,19.52727801,0.168492382,0.203883495,-0.71839035,-0.045134949,-0.125618729,-0.051868258,-0.089416837
2009,1,09Q1,13119782900,0.000535121,0.000358063,0.000492138,2.34E-05,1.65E-05,5.16E-07,#REF!,0.000276214,0.000863357,0.001401403,#REF!,-0.000194094,-1.89E-05,3.07E-06,0.000218214,1.45E-05,-3.09E-05,0.000151758,0.000392015,2.02E-05,6.66E-06,-0.000191195,0.002319881,7.37E-06,6.62E-07,0.007718642,0.001603691,0.000339566,-0.000255634,0.00032927,0.000362511,0.000827978,-0.145710472,0.629456658,,,-0.079262452,-0.119459983,0.220388922,-0.640618585,0.332907348,-0.971223022,2.894230769,-0.97741389,-0.959375,-0.963732394,0.553191489,-5.250679433,-0.183927246,-10.732554,-15.01882191,-5.863229219,-23.77159,-5.32579,0.255738711,0.133281661,0.030640669,0.441269174,3.080950954,2.954524599,0.093545113,#DIV/0!,7.291030883,-0.506673728,-0.448396408,-0.170205379,0.667495483,0.384335378,0.152511739,0.438021321,-0.2,0.210718636,-0.161815068,-0.090471042,-0.253662884,0.10516171,2.8,-0.899880565,-1.167428126,0.120967742,-1.769814611,-0.090470154,0.010250918,-0.012557096,-0.169428042
2009,2,09Q2,13006599099,0.000558153,0.000403213,0.000570922,3.44E-05,1.77E-05,6.05E-07,#REF!,0.000284624,0.000885529,0.001677498,#REF!,0.000800286,-0.000250665,-1.18E-05,0.000100469,0.001107721,-2.01E-05,-3.43E-07,0.000544419,0.000444092,2.82E-06,0.000720653,0.001031149,7.11E-06,6.51E-07,0.007755441,0.001361537,0.000175486,4.59E-05,0.00021907,0.000128626,0.000792419,-0.136590886,-0.070981099,,,-0.347204161,-0.10273103,0.231289232,-0.225818736,-0.475551294,193,2.066666667,3.316666667,2.076923077,2.004854369,-0.164383562,-0.313972129,-0.10302479,-1.122775784,6.310687229,-0.692172092,0.2751,5.61376,0.027830838,0.121781628,-0.113513514,-0.008310249,-0.135403296,-0.00868915,-0.11975483,0.277006552,-0.629818589,-0.328961808,0.768227429,0.388236848,-0.406834875,-0.232481063,0.049261811,-0.305511837,-0.096153846,0.061368209,0.00102145,-0.170308142,-0.259697253,0.115557571,0.105263158,11.9683713,-3.880861119,0.039568345,0.840491106,-0.170308382,0.005603514,0.011562071,-0.095070864
2009,3,09Q3,13197945764,0.000590487,0.000404768,0.000547278,7.85E-05,1.71E-05,6.12E-07,#REF!,0.000303579,0.000819373,0.001567055,#REF!,0.000484238,-0.000119905,-6.66E-06,0.000154201,2.69E-05,-2.14E-05,6.26E-05,0.000397783,0.000365857,-4.11E-07,-0.000120307,0.001687941,5.80E-06,5.00E-07,0.007289892,0.00150829,0.000170646,0.000499279,0.000331415,8.95E-05,0.000417417,-0.176255022,-0.438578416,,,0.095219124,-0.14897379,0.014901961,1.206099361,6.76142596,0.220360825,5.838164251,0.745173745,-0.775,0.510500808,-0.639344262,1.447872458,-0.248478702,1.496662039,0.963570581,1.592189644,10.7174,9.57187,0.133700702,0.05628096,0.777439024,0.139370773,0.18607559,-0.152690717,-0.316867833,-0.355641424,1.702802415,0.527956531,-0.498909434,-0.072298712,-0.167885412,-0.15874972,-0.070857588,-0.037007026,-0.638297872,-0.016113744,0.294897959,-0.093146982,-0.019488777,0.092951526,0.476190476,-0.90675943,-1.757773932,0.031141869,-0.155971101,-0.093147336,-0.03157272,0.005947886,-0.004580105
2009,4,09Q4,13105101851,0.000555152,0.000443602,0.000584547,0.0001036,1.71E-05,5.74E-07,#REF!,0.00030307,0.000913715,0.001716074,#REF!,0.000424879,0.000244895,-0.000301533,-0.000223269,0.000117582,-2.35E-05,0.000119451,0.00085011,0.000323715,7.14E-07,0.000111178,0.000927432,5.27E-06,5.48E-07,0.005960955,0.000445089,0.000219233,0.000116481,0.000256431,0.000246096,-0.000393187,-0.148883384,0.129502856,,,-0.283739542,-0.140138057,-0.086746522,-0.378149387,-0.517606878,0.348468849,-0.686212175,-0.144911504,0.111111111,-0.075935829,2.681818182,4.023899011,-0.157894737,1.595368218,7.12474636,1.662082648,8.33124,10.03578,0.010560024,0.089440964,-0.32761578,0.04516129,0.26664132,0.135082038,0.145666762,2.045710162,0.336220768,0.09833843,0.362283832,0.018380467,0.315542773,0.301220485,-0.388190108,0.507064435,0.882352941,0.074181118,0.236406619,-0.057758077,-0.110133627,0.032425668,0.129032258,-10.91694263,2.074225873,-0.016778523,-0.717301149,-0.057758586,0.01234657,0.004714609,-0.028448827
2010,1,10Q1,13622024840,0.00049233,0.000451889,0.000611663,5.81E-05,1.70E-05,5.82E-07,#REF!,0.000312008,0.000868951,0.001497759,#REF!,0.000412039,-1.51E-05,-1.19E-05,1.33E-05,3.24E-05,-1.98E-05,3.31E-06,0.000398703,0.000304742,3.09E-07,-0.000158232,0.00199117,5.49E-06,5.62E-07,0.007768505,0.002019712,0.000172505,0.000920878,0.000337798,0.000430455,0.000158076,-0.050057258,0.68294464,,,-0.526663281,0.041722813,0.513010366,0.70132664,-0.423828125,-0.130775255,0.622889306,-0.786545925,-0.9,-0.18287037,5.666666667,2.335339512,-0.035657051,1.909301662,5.105846283,2.390985759,3.55485,6.94699,-0.065980081,-0.041832691,0.155612245,-0.076296296,-0.343858664,-0.436717419,-0.315152755,-0.624537381,-0.538525199,-0.431805271,-0.27987081,-0.648780242,-0.046958207,-0.424403477,0.201423141,-0.450667304,0.375,-0.060986547,-0.196303378,-0.039025523,0.676675243,0.009782286,0.285714286,0.114964941,-0.088405162,-0.013651877,-1.390358315,-0.039025129,-0.034525135,0.001493029,0.102639602
2010,2,10Q2,13396100852,0.000505584,0.000442906,0.000675915,5.39E-05,2.64E-05,6.20E-07,#REF!,0.000302726,0.000842828,0.001490548,#REF!,0.000122894,2.22E-05,3.08E-05,2.87E-06,2.61E-05,-2.80E-05,7.01E-06,0.000316541,0.000245401,4.22E-06,0.000477028,0.002224358,5.83E-06,5.56E-07,0.00691922,0.001025806,6.28E-05,0.00038157,0.000138046,0.000469802,-2.64E-05,-0.051585417,-0.057301695,,,4.083690987,-0.089968022,-0.261884787,-0.050158061,0.340254237,-0.873873874,-0.65433526,11.77575758,-1,2.750708215,0,2.244016936,0.207727462,4.171120799,5.067998679,2.881168327,6.1226,6.46006,0.102750515,0.016023684,-0.14790287,0.101577118,0.735577723,0.347096526,0.52835098,0.723001937,0.743505496,0.647318781,0.610296998,3.444332903,0.022067491,0.781811494,0.578809408,1.222835185,0.068181818,-0.201528176,0.003172086,-0.086656744,-0.282376065,-0.033790371,0.022222222,-0.815700673,-0.644352737,-0.010380623,-5.277463882,-0.086656593,-0.090339811,-0.021906665,0.011000567
2010,3,10Q3,13769340803,0.000424367,0.00039854,0.000661536,6.40E-05,2.09E-05,6.42E-07,#REF!,0.000283975,0.000776744,0.001456099,#REF!,0.000548422,-4.59E-05,-1.91E-05,0.00011026,8.46E-05,-2.71E-05,1.37E-05,0.000254817,0.000259132,8.19E-06,7.35E-05,0.001814507,3.94E-06,5.86E-07,0.006393795,0.000905335,0.000116233,0.000278758,0.000425268,-0.000156758,0.000241833,-0.096302823,-0.265358725,,,1.56141832,-0.033835168,0.068763023,0.572664744,0.554220677,2.035714286,1.23277592,-0.532732448,#DIV/0!,-0.41805136,0,2.602896117,-0.132782938,1.505733823,4.67492702,2.471695018,2.9826,3.57142,0.157070652,0.104693878,0.095854922,0.158699345,0.121379339,-0.063368736,-0.281996421,0.001591231,0.006951158,0.064737007,-0.192454722,-0.054156673,-0.222417585,-0.277293581,-0.214675681,-0.456931353,-0.127659574,0.027511962,0.015810277,-0.006477489,-0.283627511,0.098826964,0.543478261,-0.174200933,0.27791516,0.003496504,1.078759531,-0.006477148,0.026548894,-0.016627711,0.050588455
2010,4,10Q4,13372666732,0.000407039,0.000389246,0.000703893,6.06E-05,2.48E-05,6.37E-07,#REF!,0.000346891,0.000921651,0.001860361,#REF!,0.000433303,-3.32E-05,2.28E-06,-0.000155344,5.71E-05,-2.51E-05,-2.66E-06,0.000294718,0.000231293,6.98E-06,-2.59E-05,0.001949171,5.94E-06,5.59E-07,0.006590208,0.000667096,5.46E-05,6.28E-05,0.000332586,0.000323197,-0.000106044,-0.046223435,0.198186204,,,0.700148319,0.040666841,0.187876639,0.461202032,-0.092554923,0.482352941,-0.715098862,-0.382741117,9.8125,-0.475016223,-0.948148148,2.39334545,0.839349464,1.394613298,-1.108202921,-1.728514652,4.50448,4.7029,0.148441828,-0.014142907,0.01891253,0.239790576,-0.190684207,0.033923135,0.677307189,0.790934308,-0.393199199,0.139029877,0.071407054,-0.375545852,0.714369847,0.518523104,0.680224214,0.830726042,-0.073170732,0.208381839,-0.014785992,0.07099185,0.248937978,0.081308662,-0.295774648,3.538692286,1.453873668,-0.05923345,0.531346453,0.070991345,0.078718691,-0.009573166,0.036883354
2011,1,11Q1,13632388225,0.00039067,0.000362725,0.000675291,5.93E-05,2.32E-05,6.58E-07,#REF!,0.000328384,0.001003346,0.001601525,#REF!,0.00041403,-2.67E-05,-2.85E-05,-2.86E-05,4.17E-05,-3.12E-05,2.01E-05,0.000289226,0.000145207,5.68E-06,-0.000132907,0.001731129,4.89E-06,5.89E-07,0.007310027,0.001637531,0.00019965,0.000402032,0.000472932,5.50E-05,0.000507925,0.209360913,1.150018955,,,-0.658168953,0.138521191,0.194568785,-0.196388916,0.105581708,1.20952381,2.94637224,4.960526316,-0.994219653,4.446229913,26.89285714,0.078042987,-0.00841061,2.591787129,-7.954236455,1.975716775,2.0573,3.88369,-0.078236543,-0.023954776,-0.006960557,-0.059290541,0.094933021,-0.265609186,-0.128388369,-0.199262174,-0.596005076,-0.100898932,0.266023618,-0.045618444,-0.196216141,-0.177960014,-0.301693758,-0.232349664,-0.631578947,-0.072254335,-0.022906793,-0.04629863,-0.226870748,0.01213331,0.38,-1.338154408,-0.735333823,0.003703704,-0.024609826,-0.046299429,-0.055599431,-0.008297702,-0.010997028
2011,2,11Q2,13814891410,0.000407283,0.000342235,0.000741674,6.38E-05,2.37E-05,7.77E-07,#REF!,0.000329361,0.001033099,0.001634206,#REF!,0.000285088,-2.74E-06,1.15E-06,-0.000925429,8.86E-05,-2.06E-05,1.51E-05,0.000163824,-0.000284748,4.95E-06,5.97E-05,0.001958207,5.69E-06,-1.28E-07,0.006122527,0.001052681,0.000100532,0.000308079,0.000300358,8.28E-05,0.000260921,-0.044572542,-0.459165805,,,-0.919041543,-0.063475334,-0.039220585,-0.002763427,0.195863747,-0.739224138,-0.745536904,-0.482615894,5,-0.560599183,-0.929577465,2.47666029,-0.107220531,0.948059118,-2.095873819,0.294412648,5.526,2.74721,-0.11639381,-0.103759799,-0.142523364,-0.045968756,-0.715330001,-0.482272169,-0.219752379,-0.54175459,2.716001873,-0.308316322,-0.415836109,-0.445780144,-0.330241393,-0.279017561,-0.630048057,-0.480497033,-0.5,-0.244029076,-0.006467259,-0.053323499,1.11174659,-0.070592506,-0.637681159,-0.145323321,-0.485153947,0.003690037,-0.302082873,-0.053321199,-0.084462285,-0.003088255,0.001090235
2011,3,11Q3,13892263373,0.000419402,0.000337053,0.000719272,3.58E-05,2.23E-05,6.86E-07,#REF!,0.000309393,0.001005344,0.001380377,#REF!,-0.000217597,9.57E-05,9.17E-05,6.00E-05,1.20E-05,-2.87E-05,2.87E-06,-0.000192177,-0.000238143,3.02E-06,-3.63E-05,0.002569588,4.61E-06,6.35E-07,0.006452281,0.000645492,0.000153067,0.000205933,-0.000190874,0.000351972,0.000125394,0.058104626,0.432968713,,,0.103327496,0.021446005,-0.07774311,0.445060241,-0.168870804,0.512396694,-0.090052356,-0.0048,-1,0.016012397,0.836363636,1.280466371,-0.267965895,0.313760537,9.51153427,2.094507535,4.91347,0.31525,0.091218274,0.107060826,-0.188010899,0.022774327,0.57385401,0.754718807,-0.063683741,0.158598592,-0.715468522,0.285009556,-0.033354799,0.009640213,-0.033095418,-0.107665569,1.443373463,0.317045269,-0.428571429,-0.156593407,-0.177379984,0.022125745,-0.053125,0.000312318,0.44,-0.872360078,-0.153211958,-0.040441177,-0.578846608,0.02212441,-0.054256485,-0.009970954,0.051466963
2011,4,11Q4,13679328236,0.000420678,0.000350708,0.000642903,5.84E-05,1.71E-05,6.38E-07,#REF!,0.000316828,0.000992203,0.001237448,#REF!,0.000480705,-3.33E-05,-5.42E-06,4.36E-05,3.34E-05,-3.45E-05,-4.85E-07,0.000228959,0.000283191,2.82E-06,1.55E-06,0.001877612,3.68E-06,3.65E-07,0.005710272,0.000362032,0.00011997,-0.000204891,0.000222581,0.000221556,2.82E-06,-0.021528761,-0.215386305,,,8.279365079,-0.029493183,-0.127854525,-0.730531933,-0.2250102,-0.938069217,0.802071346,-0.475348339,#DIV/0!,-0.42806304,-0.574257426,4.093133736,0.604658902,-1.346408366,-1.159813588,-1.425291413,2.95175,1.77136,0.067916453,0.081485224,-0.33557047,0.148877438,1.307184542,0.278271183,0.853681763,1.657265877,2.829906659,0.097769569,0.675081067,1.551270247,0.977414755,1.199405713,0.680336177,1.11338548,4,-0.004885993,-0.248269041,-0.057321129,-0.494609461,0.100462877,0.388888889,-23.99581466,6.051318691,-0.049808429,0.904399849,-0.05731997,-0.013907668,0.01492962,0.005657927
2012,1,12Q1,13878570544,0.000396019,0.000327307,0.000614847,6.29E-05,1.89E-05,6.52E-07,#REF!,0.000373327,0.001074721,0.001537796,#REF!,0.000543798,-9.04E-05,-6.01E-05,0.000141977,3.08E-05,-1.72E-05,5.56E-06,0.000307583,0.000381724,3.69E-06,-6.60E-05,0.001412155,0,9.72E-07,0.006716263,0.001267145,0.000162109,5.21E-05,0.000396937,0.000137655,0.00051848,0.289571251,1.310848915,,,-0.406431748,0.251452777,0.181671246,0.286819307,0.956304291,-0.205882353,1.985951469,0.385086823,-0.86407767,0.252444444,-0.093023256,1.959954193,-0.011820821,-0.041368844,5.168488177,-1.203709203,4.85704,0.9358,-0.129619143,-0.011649752,0.383838384,-0.218724972,-0.439950611,0.075995253,-0.109172491,-0.457412797,-0.736402127,-0.047896833,-0.419300894,-0.534898952,-0.308782932,-0.370417235,-0.252791948,-0.6232192,0.3,-0.104746318,-0.161842105,-0.037347932,0.160644319,0.000663578,-0.18,-0.165946215,-0.396898616,-0.012096774,-0.696537684,-0.03734984,-0.047012733,0.024565068,0.008388835
2012,2,12Q2,13795582939,0.000406334,0.000326866,0.000669529,5.51E-05,1.31E-05,6.42E-07,#REF!,0.000380721,0.001102197,0.001529596,#REF!,0.000411906,2.49E-05,1.81E-05,-2.31E-05,-1.33E-05,-5.70E-06,8.58E-06,0.000137181,0.000374751,3.27E-06,-7.97E-05,0.002255754,1.06E-05,-2.07E-07,0.006589044,0.00062763,6.30E-05,-8.99E-05,0.000106666,0.000214632,0.000333122,0.080359341,-0.210447064,,,-0.732564841,0.032376854,-0.1125701,0.012022121,-0.258880517,51.07407407,-0.631950385,0.374631268,-0.928571429,0.354151881,0.102564103,1.252984138,-0.371878279,-0.712259547,0.312892259,-1.49423585,3.54538,2.77989,0.110586547,0.046937072,0.116788321,0.161455664,1.088526434,-0.009505284,-0.020749862,0.941766307,1.98832652,0.377466517,0.893059601,1.320487398,0.384973503,0.394937755,-0.054671699,0.989177158,0.192307692,-0.098720293,0.28100471,-0.074859769,-0.232183046,0.037982588,0,-0.748945044,-0.318138058,-0.012244898,2.057676155,-0.07485906,-0.052116229,0.014773898,0.009014387
2012,3,12Q3,14435538525,0.000392807,0.000299595,0.000636122,5.39E-05,2.41E-05,6.00E-07,#REF!,0.000372294,0.001155516,0.001485629,#REF!,0.00054566,-6.53E-05,-6.22E-05,0.000156503,-1.04E-05,-1.59E-07,2.21E-05,0.000213853,0.000374806,2.07E-06,-5.68E-05,0.002127075,4.01E-06,3.86E-07,0.006864476,0.00081789,3.75E-05,-4.53E-05,0.000278579,9.81E-05,0.000449048,-0.06260788,-0.387177211,,,1.878232759,-0.04892455,-0.013563502,0.338560228,-0.219680465,-0.93883357,-0.424171993,-0.068133047,7,-0.043501048,0.860465116,2.012571686,-0.290010023,-0.515508994,-3.513938353,4.060666158,3.4,1.5,-0.028765415,-0.00411151,0.124183007,-0.004060018,0.017143427,0.524973174,0.02939666,-0.416980172,0.120274762,0.051592021,-0.226058984,-0.152614371,0.236434692,0.018226433,-0.047552281,0.131170488,-0.161290323,0.038539554,0.192401961,-0.072724757,,0.012274716,0.146341463,,,,,,,,
2012,4,12Q4,14243483061,0.000397831,0.000322837,0.000674024,6.29E-05,1.27E-05,6.51E-07,#REF!,0.000252697,0.00091192,0.001596812,#REF!,0.000655883,-4.93E-05,9.14E-05,-1.93E-05,6.95E-05,1.35E-05,1.42E-05,0.000265095,0.000368919,3.05E-07,0.000244763,0.00242843,0,3.67E-07,0.00697836,0.00074642,7.70E-05,0.000123814,0.000185329,7.68E-05,0.000283474,,,,,-0.715087982,,,,,-1,,,,,,13656.8,,,,,,,,,,,-0.088805368,-0.542609827,0.599206216,-0.610538437,-0.490675405,0.042188741,0.112817928,-0.600594829,0.14909215,0.23439831,0.409951539,0.110906323,,,,,,,,,,,,,,,
2013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
